source_id,tract_geoid
CH4_1B2_250m_-104.07901_32.16673?status=not_deleted,35015000800
CH4_1B2_250m_-104.05957_32.16625?status=not_deleted,35015000800
CH4_1B2_250m_-104.03902_32.18754?status=not_deleted,35015000800
CH4_1B2_250m_-104.16773_32.06196?status=not_deleted,35015000800
CH4_1B2_250m_-104.08238_32.07744?status=not_deleted,35015000800
CH4_1B2_250m_-103.99596_32.12094?status=not_deleted,35015000800
CH4_1B2_250m_-103.89221_32.09423?status=not_deleted,35015000800
CH4_1B2_250m_-103.69357_32.23876?status=not_deleted,35025000900
CH4_1B2_250m_-103.73250_32.17052?status=not_deleted,35015000800
CH4_1B2_250m_-103.62888_32.21358?status=not_deleted,35025000900
CH4_1B2_250m_-103.58246_32.23952?status=not_deleted,35025000900
CH4_1B2_250m_-103.57218_32.25417?status=not_deleted,35025000900
CH4_1B2_250m_-103.59829_32.21808?status=not_deleted,35025000900
CH4_1B2_250m_-103.75121_32.10076?status=not_deleted,35015000800
CH4_1B2_250m_-103.78889_32.05409?status=not_deleted,35015000800
CH4_1B2_250m_-103.73510_32.06061?status=not_deleted,35015000800
CH4_1B2_250m_-103.41148_32.07620?status=not_deleted,35025000900
CH4_1B2_250m_-103.59568_32.07068?status=not_deleted,35025000900
CH4_1B2_250m_-103.90035_32.06446?status=not_deleted,35015000800
CH4_1B2_250m_-103.90786_32.09153?status=not_deleted,35015000800
CH4_1B2_250m_-103.48232_32.22454?status=not_deleted,35025000900
CH4_1B2_250m_-103.48402_32.20763?status=not_deleted,35025000900
CH4_1B2_250m_-103.59433_32.13812?status=not_deleted,35025000900
CH4_1B2_250m_-103.56420_32.11058?status=not_deleted,35025000900
CH4_1B2_250m_-103.51114_32.13547?status=not_deleted,35025000900
CH4_1B2_250m_-103.52071_32.12904?status=not_deleted,35025000900
CH4_1B2_250m_-103.52807_32.13579?status=not_deleted,35025000900
CH4_1B2_250m_-103.45224_32.13983?status=not_deleted,35025000900
CH4_1B2_250m_-103.51619_32.10772?status=not_deleted,35025000900
CH4_1B2_250m_-103.55116_32.07370?status=not_deleted,35025000900
CH4_1B2_250m_-103.54001_32.05356?status=not_deleted,35025000900
CH4_1B2_250m_-103.50957_32.04827?status=not_deleted,35025000900
CH4_1B2_250m_-103.42155_32.06509?status=not_deleted,35025000900
CH4_1B2_250m_-103.70726_32.32839?status=not_deleted,35025000900
CH4_1B2_250m_-103.95294_32.15261?status=not_deleted,35015000800
CH4_1B2_250m_-103.79409_32.21049?status=not_deleted,35015000800
CH4_1B2_250m_-103.59370_32.25308?status=not_deleted,35025000900
CH4_1B2_250m_-103.54978_32.26899?status=not_deleted,35025000900
CH4_1B2_250m_-103.58555_32.24044?status=not_deleted,35025000900
CH4_1B2_250m_-103.59733_32.20895?status=not_deleted,35025000900
CH4_1B2_250m_-103.53564_32.22578?status=not_deleted,35025000900
CH4_1B2_250m_-103.83594_32.03661?status=not_deleted,35015000800
CH4_1B2_250m_-103.73559_32.10441?status=not_deleted,35015000800
CH4_1B2_250m_-103.56227_32.18408?status=not_deleted,35025000900
CH4_1B2_250m_-103.57641_32.19260?status=not_deleted,35025000900
CH4_1B2_250m_-103.84667_32.03226?status=not_deleted,35015000800
CH4_1B2_250m_-103.53671_32.15048?status=not_deleted,35025000900
CH4_1B2_250m_-103.55762_32.14010?status=not_deleted,35025000900
CH4_1B2_250m_-103.50037_32.16665?status=not_deleted,35025000900
CH4_1B2_250m_-103.45908_32.15107?status=not_deleted,35025000900
CH4_1B2_250m_-103.52064_32.10810?status=not_deleted,35025000900
CH4_1B2_250m_-103.51834_32.00081?status=not_deleted,35025000900
CH4_1B2_250m_-104.15430_32.09801?status=not_deleted,35015000800
CH4_1B2_250m_-103.79547_32.32214?status=not_deleted,35015000800
CH4_1B2_250m_-104.12268_32.03547?status=not_deleted,35015000800
CH4_1B2_250m_-104.03297_32.08070?status=not_deleted,35015000800
CH4_1B2_250m_-103.81436_32.21906?status=not_deleted,35015000800
CH4_1B2_250m_-103.60504_32.02326?status=not_deleted,35025000900
CH4_1B2_250m_-103.56993_32.06389?status=not_deleted,35025000900
CH4_1B2_250m_-103.53295_32.08068?status=not_deleted,35025000900
CH4_1B2_250m_-103.55847_32.04787?status=not_deleted,35025000900
CH4_1B2_250m_-103.47520_32.09810?status=not_deleted,35025000900
CH4_1B2_250m_-103.50483_32.10385?status=not_deleted,35025000900
CH4_1B2_250m_-103.47152_32.16785?status=not_deleted,35025000900
CH4_1B2_250m_-103.89050_32.00491?status=not_deleted,35015000800
CH4_1B2_250m_-103.86384_32.09622?status=not_deleted,35015000800
CH4_1B2_250m_-103.68871_32.22648?status=not_deleted,35025000900
CH4_1B2_250m_-103.78323_32.26802?status=not_deleted,35015000800
CH4_1B2_250m_-104.09601_32.09455?status=not_deleted,35015000800
CH4_1B2_250m_-104.17624_32.06209?status=not_deleted,35015000800
CH4_1B2_250m_-104.11458_32.02753?status=not_deleted,35015000800
CH4_1B2_250m_-103.65857_32.24142?status=not_deleted,35025000900
CH4_1B2_250m_-103.93965_32.03176?status=not_deleted,35015000800
CH4_1B2_250m_-104.01247_32.00044?status=not_deleted,35015000800
CH4_1B2_250m_-103.72149_32.09985?status=not_deleted,35025000900
CH4_1B2_250m_-103.47782_32.18430?status=not_deleted,35025000900
CH4_1B2_250m_-103.69258_32.06502?status=not_deleted,35025000900
CH4_1B2_250m_-103.61197_32.09358?status=not_deleted,35025000900
CH4_1B2_250m_-103.56990_32.15083?status=not_deleted,35025000900
CH4_1B2_250m_-103.58431_32.19853?status=not_deleted,35025000900
CH4_1B2_250m_-103.52495_32.24423?status=not_deleted,35025000900
CH4_1B2_250m_-103.69076_32.17366?status=not_deleted,35025000900
CH4_1B2_250m_-104.01607_32.19193?status=not_deleted,35015000800
CH4_1B2_250m_-104.22097_32.05189?status=not_deleted,35015000800
CH4_1B2_250m_-103.74259_32.31346?status=not_deleted,35015000800
CH4_1B2_250m_-103.73377_32.31347?status=not_deleted,35015000800
CH4_1B2_250m_-103.76622_32.24805?status=not_deleted,35015000800
CH4_1B2_250m_-104.13088_32.03606?status=not_deleted,35015000800
CH4_1B2_250m_-103.90049_32.15056?status=not_deleted,35015000800
CH4_1B2_250m_-103.96266_32.22273?status=not_deleted,35015000800
CH4_1B2_250m_-104.01424_32.23441?status=not_deleted,35015000800
CH4_1B2_250m_-104.13736_32.12294?status=not_deleted,35015000800
CH4_1B2_250m_-104.10283_32.15205?status=not_deleted,35015000800
CH4_1B2_250m_-104.10753_32.07979?status=not_deleted,35015000800
CH4_1B2_250m_-103.78954_32.19701?status=not_deleted,35015000800
CH4_1B2_250m_-103.44642_32.13050?status=not_deleted,35025000900
