NAME,B01003_001E,C17002_002E,C17002_003E,B03002_003E,B03002_012E,B25044_003E,B25044_010E,state,county,tract,block group,total_pop,pct_poverty_proxy,pct_minority,pct_hispanic,pct_no_vehicle,GEOID
Block Group 2; Census Tract 6.15; San Juan County; New Mexico,1192,48,6,486,254,0,0,35,045,000615,2,1192,4.530201342281879,59.228187919463096,21.308724832214764,0.0,350450006152
Block Group 1; Census Tract 7.02; San Juan County; New Mexico,792,25,6,340,282,6,0,35,045,000702,1,792,3.9141414141414144,57.07070707070707,35.60606060606061,0.7575757575757576,350450007021
Block Group 1; Census Tract 7.05; San Juan County; New Mexico,1834,8,150,501,689,12,56,35,045,000705,1,1834,8.615049073064341,72.68266085059977,37.56815703380589,3.707742639040349,350450007051
Block Group 2; Census Tract 7.05; San Juan County; New Mexico,1382,40,230,690,471,0,11,35,045,000705,2,1382,19.536903039073806,50.07235890014472,34.08104196816208,0.7959479015918958,350450007052
Block Group 1; Census Tract 7.06; San Juan County; New Mexico,2055,220,271,930,1105,0,13,35,045,000706,1,2055,23.89294403892944,54.74452554744526,53.771289537712896,0.6326034063260341,350450007061
Block Group 2; Census Tract 7.06; San Juan County; New Mexico,950,34,189,561,253,0,0,35,045,000706,2,950,23.473684210526315,40.94736842105263,26.63157894736842,0.0,350450007062
Block Group 1; Census Tract 7.07; San Juan County; New Mexico,1634,455,286,691,448,0,18,35,045,000707,1,1634,45.348837209302324,57.71113831089352,27.41738066095471,1.101591187270502,350450007071
Block Group 2; Census Tract 7.07; San Juan County; New Mexico,318,20,12,191,127,0,0,35,045,000707,2,318,10.062893081761008,39.937106918238996,39.937106918238996,0.0,350450007072
Block Group 3; Census Tract 7.07; San Juan County; New Mexico,2161,340,208,866,925,80,10,35,045,000707,3,2161,25.358630263766774,59.92596020360944,42.804257288292455,4.164738546968995,350450007073
Block Group 1; Census Tract 7.08; San Juan County; New Mexico,1567,100,417,577,349,18,0,35,045,000708,1,1567,32.99298021697511,63.178047223994895,22.27185705169113,1.148691767708998,350450007081
Block Group 2; Census Tract 7.08; San Juan County; New Mexico,1807,205,231,1242,333,16,0,35,045,000708,2,1807,24.128389596015495,31.26729385722191,18.428334255672386,0.8854454897620365,350450007082
Block Group 1; Census Tract 9; San Juan County; New Mexico,1817,16,144,844,837,0,7,35,045,000900,1,1817,8.805723720418273,53.54980737479362,46.06494221243808,0.3852504127682994,350450009001
Block Group 1; Census Tract 9428.01; San Juan County; New Mexico,725,63,132,10,1,15,11,35,045,942801,1,725,26.89655172413793,98.62068965517241,0.13793103448275862,3.5862068965517238,350459428011
Block Group 2; Census Tract 9428.01; San Juan County; New Mexico,550,48,50,2,6,4,15,35,045,942801,2,550,17.81818181818182,99.63636363636364,1.090909090909091,3.4545454545454546,350459428012
Block Group 3; Census Tract 9428.01; San Juan County; New Mexico,1049,37,333,7,24,13,10,35,045,942801,3,1049,35.27168732125834,99.33269780743565,2.2878932316491896,2.19256434699714,350459428013
Block Group 1; Census Tract 9428.02; San Juan County; New Mexico,2136,272,176,4,31,9,20,35,045,942802,1,2136,20.973782771535582,99.812734082397,1.451310861423221,1.357677902621723,350459428021
Block Group 2; Census Tract 9428.02; San Juan County; New Mexico,1198,424,15,0,74,0,10,35,045,942802,2,1198,36.64440734557596,100.0,6.176961602671119,0.8347245409015025,350459428022
Block Group 3; Census Tract 9428.02; San Juan County; New Mexico,744,53,199,0,0,0,2,35,045,942802,3,744,33.87096774193548,100.0,0.0,0.2688172043010753,350459428023
Block Group 4; Census Tract 9428.02; San Juan County; New Mexico,2079,211,146,73,156,0,29,35,045,942802,4,2079,17.17171717171717,96.48869648869649,7.503607503607504,1.3949013949013949,350459428024
Block Group 1; Census Tract 9428.03; San Juan County; New Mexico,737,45,284,7,4,13,0,35,045,942803,1,737,44.640434192673,99.05020352781547,0.5427408412483039,1.7639077340569878,350459428031
Block Group 2; Census Tract 9428.03; San Juan County; New Mexico,1227,337,133,8,0,0,55,35,045,942803,2,1227,38.30480847595762,99.3480032599837,0.0,4.4824775876120615,350459428032
Block Group 3; Census Tract 9428.03; San Juan County; New Mexico,798,171,153,7,2,14,27,35,045,942803,3,798,40.6015037593985,99.12280701754386,0.2506265664160401,5.137844611528822,350459428033
Block Group 1; Census Tract 9429; San Juan County; New Mexico,703,54,112,0,14,14,3,35,045,942900,1,703,23.61308677098151,100.0,1.991465149359886,2.418207681365576,350459429001
Block Group 2; Census Tract 9429; San Juan County; New Mexico,738,115,116,4,38,33,4,35,045,942900,2,738,31.300813008130078,99.45799457994579,5.149051490514905,5.013550135501355,350459429002
Block Group 3; Census Tract 9429; San Juan County; New Mexico,594,133,131,0,5,18,4,35,045,942900,3,594,44.44444444444444,100.0,0.8417508417508417,3.7037037037037033,350459429003
Block Group 4; Census Tract 9429; San Juan County; New Mexico,673,74,152,12,0,44,0,35,045,942900,4,673,33.58098068350668,98.21693907875185,0.0,6.537890044576524,350459429004
Block Group 5; Census Tract 9429; San Juan County; New Mexico,819,139,76,27,30,26,8,35,045,942900,5,819,26.251526251526254,96.7032967032967,3.6630036630036633,4.151404151404151,350459429005
Block Group 6; Census Tract 9429; San Juan County; New Mexico,778,162,135,0,12,34,3,35,045,942900,6,778,38.174807197943444,100.0,1.5424164524421593,4.755784061696658,350459429006
Block Group 1; Census Tract 9430; San Juan County; New Mexico,1577,297,172,9,90,34,0,35,045,943000,1,1577,29.74001268230818,99.42929613189601,5.707038681039949,2.155992390615092,350459430001
Block Group 2; Census Tract 9430; San Juan County; New Mexico,1242,245,330,18,11,20,0,35,045,943000,2,1242,46.2962962962963,98.55072463768117,0.8856682769726247,1.610305958132045,350459430002
Block Group 3; Census Tract 9430; San Juan County; New Mexico,917,248,318,3,45,16,39,35,045,943000,3,917,61.72300981461287,99.67284623773173,4.907306434023991,5.997818974918212,350459430003
Block Group 1; Census Tract 9431; San Juan County; New Mexico,729,207,43,0,18,14,10,35,045,943100,1,729,34.29355281207133,100.0,2.4691358024691357,3.292181069958848,350459431001
Block Group 2; Census Tract 9431; San Juan County; New Mexico,1263,367,142,8,23,62,0,35,045,943100,2,1263,40.30087094220111,99.36658749010293,1.8210609659540775,4.908946951702296,350459431002
Block Group 1; Census Tract 9432.01; San Juan County; New Mexico,999,47,107,468,473,0,0,35,045,943201,1,999,15.415415415415415,53.153153153153156,47.347347347347345,0.0,350459432011
Block Group 2; Census Tract 9432.01; San Juan County; New Mexico,1523,383,221,93,1,37,7,35,045,943201,2,1523,39.658568614576495,93.89363099146422,0.06565988181221273,2.8890347997373604,350459432012
Block Group 3; Census Tract 9432.01; San Juan County; New Mexico,1432,241,412,166,50,39,5,35,045,943201,3,1432,45.600558659217874,88.40782122905027,3.4916201117318435,3.072625698324022,350459432013
Block Group 4; Census Tract 9432.01; San Juan County; New Mexico,748,262,67,6,25,31,0,35,045,943201,4,748,43.98395721925134,99.19786096256684,3.342245989304813,4.144385026737968,350459432014
Block Group 5; Census Tract 9432.01; San Juan County; New Mexico,763,135,189,4,35,0,10,35,045,943201,5,763,42.463958060288334,99.47575360419397,4.587155963302752,1.310615989515072,350459432015
Block Group 1; Census Tract 9433; San Juan County; New Mexico,1195,197,17,805,106,0,0,35,045,943300,1,1195,17.90794979079498,32.63598326359832,8.87029288702929,0.0,350459433001
Block Group 2; Census Tract 9433; San Juan County; New Mexico,955,163,115,592,317,0,55,35,045,943300,2,955,29.109947643979055,38.01047120418848,33.19371727748691,5.7591623036649215,350459433002
Block Group 1; Census Tract 9572; San Miguel County; New Mexico,548,57,38,54,477,0,63,35,047,957200,1,548,17.335766423357665,90.14598540145985,87.04379562043796,11.496350364963504,350479572001
Block Group 2; Census Tract 9572; San Miguel County; New Mexico,609,15,0,193,394,7,15,35,047,957200,2,609,2.4630541871921183,68.30870279146141,64.69622331691298,3.6124794745484397,350479572002
Block Group 3; Census Tract 9572; San Miguel County; New Mexico,1227,187,132,76,910,0,114,35,047,957200,3,1227,25.99837000814996,93.80603096984515,74.1646291768541,9.290953545232274,350479572003
Block Group 4; Census Tract 9572; San Miguel County; New Mexico,997,132,222,164,833,0,74,35,047,957200,4,997,35.50651955867603,83.55065195586761,83.55065195586761,7.422266800401204,350479572004
Block Group 1; Census Tract 9573; San Miguel County; New Mexico,851,31,136,255,530,9,3,35,047,957300,1,851,19.623971797884842,70.0352526439483,62.27967097532316,1.410105757931845,350479573001
Block Group 2; Census Tract 9573; San Miguel County; New Mexico,831,5,181,53,778,59,42,35,047,957300,2,831,22.382671480144403,93.62214199759326,93.62214199759326,12.154031287605296,350479573002
Block Group 3; Census Tract 9573; San Miguel County; New Mexico,869,103,97,242,436,7,25,35,047,957300,3,869,23.014959723820482,72.15189873417722,50.17261219792866,3.6823935558112773,350479573003
Block Group 1; Census Tract 9574; San Miguel County; New Mexico,870,81,101,163,667,0,0,35,047,957400,1,870,20.919540229885058,81.26436781609195,76.66666666666667,0.0,350479574001
Block Group 2; Census Tract 9574; San Miguel County; New Mexico,829,132,237,143,686,28,0,35,047,957400,2,829,44.51145958986731,82.7503015681544,82.7503015681544,3.3775633293124248,350479574002
Block Group 3; Census Tract 9574; San Miguel County; New Mexico,1078,60,411,132,774,66,0,35,047,957400,3,1078,43.69202226345084,87.75510204081633,71.79962894248608,6.122448979591836,350479574003
Block Group 4; Census Tract 9574; San Miguel County; New Mexico,1471,168,202,190,1256,0,0,35,047,957400,4,1471,25.15295717199184,87.08361658735554,85.38409245411285,0.0,350479574004
Block Group 1; Census Tract 9575.01; San Miguel County; New Mexico,1582,387,278,139,1412,0,0,35,047,957501,1,1582,42.0353982300885,91.21365360303413,89.25410872313527,0.0,350479575011
Block Group 2; Census Tract 9575.01; San Miguel County; New Mexico,586,0,23,346,130,26,0,35,047,957501,2,586,3.9249146757679183,40.955631399317404,22.18430034129693,4.436860068259386,350479575012
Block Group 3; Census Tract 9575.01; San Miguel County; New Mexico,412,73,23,166,223,0,6,35,047,957501,3,412,23.300970873786408,59.70873786407766,54.12621359223301,1.4563106796116505,350479575013
Block Group 1; Census Tract 9575.02; San Miguel County; New Mexico,394,35,149,95,299,0,19,35,047,957502,1,394,46.7005076142132,75.88832487309645,75.88832487309645,4.822335025380711,350479575021
Block Group 2; Census Tract 9575.02; San Miguel County; New Mexico,737,0,0,289,433,14,0,35,047,957502,2,737,0.0,60.78697421981004,58.7516960651289,1.8995929443690638,350479575022
Block Group 3; Census Tract 9575.02; San Miguel County; New Mexico,740,0,81,363,289,0,0,35,047,957502,3,740,10.945945945945947,50.94594594594595,39.054054054054056,0.0,350479575023
Block Group 4; Census Tract 9575.02; San Miguel County; New Mexico,401,18,47,103,298,0,0,35,047,957502,4,401,16.209476309226932,74.3142144638404,74.3142144638404,0.0,350479575024
Block Group 1; Census Tract 9576.01; San Miguel County; New Mexico,1747,41,241,127,1620,0,0,35,047,957601,1,1747,16.141957641671436,92.73039496279335,92.73039496279335,0.0,350479576011
Block Group 2; Census Tract 9576.01; San Miguel County; New Mexico,993,0,44,217,567,0,0,35,047,957601,2,993,4.431017119838873,78.14702920443102,57.09969788519638,0.0,350479576012
Block Group 1; Census Tract 9576.02; San Miguel County; New Mexico,1004,10,38,104,880,21,0,35,047,957602,1,1004,4.780876494023905,89.64143426294821,87.64940239043824,2.091633466135458,350479576021
Block Group 2; Census Tract 9576.02; San Miguel County; New Mexico,539,0,0,59,480,0,0,35,047,957602,2,539,0.0,89.05380333951763,89.05380333951763,0.0,350479576022
Block Group 1; Census Tract 9576.03; San Miguel County; New Mexico,846,32,26,249,592,0,0,35,047,957603,1,846,6.8557919621749415,70.56737588652481,69.97635933806147,0.0,350479576031
Block Group 2; Census Tract 9576.03; San Miguel County; New Mexico,182,15,26,72,110,0,0,35,047,957603,2,182,22.52747252747253,60.439560439560445,60.43956043956044,0.0,350479576032
Block Group 3; Census Tract 9576.03; San Miguel County; New Mexico,630,34,70,36,455,0,0,35,047,957603,3,630,16.507936507936506,94.28571428571428,72.22222222222221,0.0,350479576033
Block Group 1; Census Tract 9577; San Miguel County; New Mexico,902,155,47,84,594,29,18,35,047,957700,1,902,22.394678492239468,90.68736141906874,65.85365853658537,5.210643015521065,350479577001
Block Group 2; Census Tract 9577; San Miguel County; New Mexico,891,0,99,40,786,65,0,35,047,957700,2,891,11.11111111111111,95.51066217732884,88.21548821548821,7.295173961840629,350479577002
Block Group 1; Census Tract 9578; San Miguel County; New Mexico,1592,166,45,190,1342,33,0,35,047,957800,1,1592,13.253768844221106,88.06532663316582,84.2964824120603,2.0728643216080402,350479578001
Block Group 2; Census Tract 9578; San Miguel County; New Mexico,1174,107,176,174,840,31,20,35,047,957800,2,1174,24.10562180579216,85.17887563884156,71.55025553662692,4.34412265758092,350479578002
Block Group 3; Census Tract 9578; San Miguel County; New Mexico,889,168,42,166,676,0,0,35,047,957800,3,889,23.62204724409449,81.3273340832396,76.04049493813272,0.0,350479578003
Block Group 4; Census Tract 9578; San Miguel County; New Mexico,615,192,73,15,600,0,0,35,047,957800,4,615,43.08943089430895,97.5609756097561,97.5609756097561,0.0,350479578004
Block Group 1; Census Tract 1.02; Santa Fe County; New Mexico,1359,0,0,1164,162,0,0,35,049,000102,1,1359,0.0,14.348785871964676,11.920529801324504,0.0,350490001021
Block Group 2; Census Tract 1.02; Santa Fe County; New Mexico,1017,55,9,599,154,0,0,35,049,000102,2,1017,6.293018682399214,41.10127826941986,15.142576204523106,0.0,350490001022
Block Group 1; Census Tract 1.03; Santa Fe County; New Mexico,647,48,20,533,54,0,0,35,049,000103,1,647,10.510046367851624,17.61978361669243,8.346213292117465,0.0,350490001031
Block Group 2; Census Tract 1.03; Santa Fe County; New Mexico,435,0,0,301,121,0,0,35,049,000103,2,435,0.0,30.804597701149426,27.816091954022987,0.0,350490001032
Block Group 3; Census Tract 1.03; Santa Fe County; New Mexico,891,34,64,574,301,0,15,35,049,000103,3,891,10.998877665544333,35.578002244668916,33.78226711560045,1.6835016835016834,350490001033
Block Group 1; Census Tract 2.01; Santa Fe County; New Mexico,1604,0,12,1252,254,9,0,35,049,000201,1,1604,0.7481296758104738,21.94513715710723,15.835411471321695,0.5610972568578554,350490002011
Block Group 1; Census Tract 2.02; Santa Fe County; New Mexico,1191,10,0,790,374,0,0,35,049,000202,1,1191,0.8396305625524769,33.66918555835432,31.40218303946264,0.0,350490002021
Block Group 2; Census Tract 2.02; Santa Fe County; New Mexico,1608,22,20,1037,266,32,0,35,049,000202,2,1608,2.6119402985074625,35.50995024875622,16.54228855721393,1.9900497512437811,350490002022
Block Group 1; Census Tract 3; Santa Fe County; New Mexico,637,13,24,407,224,0,27,35,049,000300,1,637,5.808477237048666,36.10675039246468,35.16483516483517,4.23861852433281,350490003001
Block Group 2; Census Tract 3; Santa Fe County; New Mexico,1061,116,18,493,487,0,47,35,049,000300,2,1061,12.629594721960416,53.53440150801131,45.90009425070688,4.429783223374175,350490003002
Block Group 1; Census Tract 4; Santa Fe County; New Mexico,348,6,22,283,13,0,42,35,049,000400,1,348,8.045977011494253,18.678160919540232,3.7356321839080464,12.068965517241379,350490004001
Block Group 1; Census Tract 5; Santa Fe County; New Mexico,484,30,13,343,124,0,0,35,049,000500,1,484,8.884297520661157,29.132231404958674,25.6198347107438,0.0,350490005001
Block Group 2; Census Tract 5; Santa Fe County; New Mexico,1051,47,54,762,215,0,11,35,049,000500,2,1051,9.60989533777355,27.497621313035204,20.456707897240722,1.0466222645099905,350490005002
Block Group 3; Census Tract 5; Santa Fe County; New Mexico,599,48,22,515,76,0,0,35,049,000500,3,599,11.686143572621036,14.023372287145241,12.687813021702837,0.0,350490005003
Block Group 1; Census Tract 6; Santa Fe County; New Mexico,869,31,20,694,150,10,34,35,049,000600,1,869,5.868814729574224,20.138089758342925,17.26121979286536,5.063291139240507,350490006001
Block Group 2; Census Tract 6; Santa Fe County; New Mexico,1037,64,71,619,336,0,9,35,049,000600,2,1037,13.018322082931533,40.30858244937319,32.401157184185145,0.8678881388621021,350490006002
Block Group 1; Census Tract 7; Santa Fe County; New Mexico,1046,19,31,667,315,15,48,35,049,000700,1,1046,4.780114722753346,36.233269598470365,30.11472275334608,6.022944550669216,350490007001
Block Group 2; Census Tract 7; Santa Fe County; New Mexico,874,109,109,487,365,0,0,35,049,000700,2,874,24.94279176201373,44.27917620137299,41.76201372997711,0.0,350490007002
Block Group 1; Census Tract 8; Santa Fe County; New Mexico,1832,58,34,775,923,44,42,35,049,000800,1,1832,5.021834061135371,57.69650655021834,50.382096069869,4.6943231441048034,350490008001
Block Group 2; Census Tract 8; Santa Fe County; New Mexico,1164,64,148,393,653,0,32,35,049,000800,2,1164,18.213058419243985,66.23711340206185,56.09965635738832,2.7491408934707904,350490008002
Block Group 1; Census Tract 9; Santa Fe County; New Mexico,1731,113,78,772,892,17,25,35,049,000900,1,1731,11.034084344309647,55.40150202195263,51.53090699017908,2.4263431542461005,350490009001
Block Group 2; Census Tract 9; Santa Fe County; New Mexico,1465,18,100,578,825,0,0,35,049,000900,2,1465,8.054607508532422,60.54607508532423,56.31399317406144,0.0,350490009002
Block Group 1; Census Tract 10.01; Santa Fe County; New Mexico,597,7,25,456,111,8,0,35,049,001001,1,597,5.360134003350084,23.61809045226131,18.592964824120603,1.340033500837521,350490010011
Block Group 2; Census Tract 10.01; Santa Fe County; New Mexico,1489,65,209,1057,273,0,101,35,049,001001,2,1489,18.401611820013432,29.012760241773005,18.334452652787107,6.783075889858965,350490010012
Block Group 1; Census Tract 10.02; Santa Fe County; New Mexico,1182,87,94,730,257,0,60,35,049,001002,1,1182,15.313028764805415,38.24027072758037,21.74280879864636,5.0761421319796955,350490010021
Block Group 2; Census Tract 10.02; Santa Fe County; New Mexico,357,21,48,229,60,0,7,35,049,001002,2,357,19.327731092436977,35.85434173669467,16.80672268907563,1.9607843137254901,350490010022
Block Group 3; Census Tract 10.02; Santa Fe County; New Mexico,1957,306,401,526,1148,0,162,35,049,001002,3,1957,36.12672457843638,73.12212570260603,58.66121614716403,8.277976494634645,350490010023
Block Group 1; Census Tract 11.02; Santa Fe County; New Mexico,2259,97,52,1411,378,0,32,35,049,001102,1,2259,6.595838866755202,37.53873395307659,16.733067729083665,1.416555998229305,350490011021
Block Group 2; Census Tract 11.02; Santa Fe County; New Mexico,1432,62,235,555,821,23,0,35,049,001102,2,1432,20.74022346368715,61.24301675977654,57.332402234636874,1.606145251396648,350490011022
Block Group 1; Census Tract 11.03; Santa Fe County; New Mexico,1186,60,39,522,578,0,73,35,049,001103,1,1186,8.347386172006747,55.98650927487352,48.735244519392914,6.155143338954469,350490011031
Block Group 2; Census Tract 11.03; Santa Fe County; New Mexico,499,4,0,211,209,0,7,35,049,001103,2,499,0.8016032064128256,57.71543086172345,41.883767535070135,1.402805611222445,350490011032
Block Group 1; Census Tract 11.05; Santa Fe County; New Mexico,641,49,45,404,209,0,0,35,049,001105,1,641,14.664586583463338,36.973478939157566,32.605304212168484,0.0,350490011051
Block Group 2; Census Tract 11.05; Santa Fe County; New Mexico,1910,91,22,900,824,17,14,35,049,001105,2,1910,5.9162303664921465,52.87958115183247,43.1413612565445,1.6230366492146597,350490011052
Block Group 1; Census Tract 11.06; Santa Fe County; New Mexico,1451,14,17,340,1084,8,26,35,049,001106,1,1451,2.1364576154376294,76.56788421778084,74.70709855272226,2.3432115782219163,350490011061
Block Group 2; Census Tract 11.06; Santa Fe County; New Mexico,1395,181,39,841,399,6,200,35,049,001106,2,1395,15.770609318996415,39.71326164874552,28.602150537634408,14.767025089605735,350490011062
Block Group 1; Census Tract 11.07; Santa Fe County; New Mexico,1742,7,88,570,1059,0,0,35,049,001107,1,1742,5.453501722158439,67.27898966704937,60.79219288174512,0.0,350490011071
Block Group 2; Census Tract 11.07; Santa Fe County; New Mexico,1157,62,0,331,631,0,0,35,049,001107,2,1157,5.358686257562662,71.39152981849611,54.53759723422644,0.0,350490011072
Block Group 3; Census Tract 11.07; Santa Fe County; New Mexico,687,55,60,226,305,0,45,35,049,001107,3,687,16.73944687045124,67.10334788937409,44.395924308588064,6.550218340611353,350490011073
Block Group 4; Census Tract 11.07; Santa Fe County; New Mexico,1492,6,54,1151,310,13,58,35,049,001107,4,1492,4.021447721179625,22.855227882037532,20.777479892761395,4.758713136729222,350490011074
Block Group 1; Census Tract 12.02; Santa Fe County; New Mexico,1573,403,79,359,1174,14,0,35,049,001202,1,1573,30.64208518753973,77.177368086459,74.63445645263828,0.8900190718372537,350490012021
Block Group 2; Census Tract 12.02; Santa Fe County; New Mexico,3158,222,1044,540,2326,17,140,35,049,001202,2,3158,40.08866371120963,82.90056998100064,73.65421152628245,4.971500949968334,350490012022
Block Group 3; Census Tract 12.02; Santa Fe County; New Mexico,1640,319,90,361,1274,0,90,35,049,001202,3,1640,24.9390243902439,77.98780487804878,77.6829268292683,5.487804878048781,350490012023
Block Group 1; Census Tract 12.03; Santa Fe County; New Mexico,1582,0,508,57,1525,0,0,35,049,001203,1,1582,32.11125158027813,96.39696586599241,96.39696586599241,0.0,350490012031
Block Group 2; Census Tract 12.03; Santa Fe County; New Mexico,1371,26,58,625,702,10,0,35,049,001203,2,1371,6.12691466083151,54.41283734500364,51.203501094091905,0.7293946024799417,350490012032
Block Group 1; Census Tract 12.05; Santa Fe County; New Mexico,3674,26,436,269,3139,7,0,35,049,001205,1,3674,12.574850299401197,92.6782798040283,85.43821448013065,0.19052803483941208,350490012051
Block Group 2; Census Tract 12.05; Santa Fe County; New Mexico,2486,448,241,215,2196,0,0,35,049,001205,2,2486,27.715205148833466,91.3515687851971,88.33467417538215,0.0,350490012052
Block Group 1; Census Tract 12.06; Santa Fe County; New Mexico,2864,248,829,250,2543,0,70,35,049,001206,1,2864,37.60474860335196,91.27094972067039,88.79189944134079,2.4441340782122905,350490012061
Block Group 2; Census Tract 12.06; Santa Fe County; New Mexico,1283,0,101,186,1097,0,0,35,049,001206,2,1283,7.872174590802807,85.50272798129383,85.50272798129384,0.0,350490012062
Block Group 1; Census Tract 12.07; Santa Fe County; New Mexico,3352,231,503,509,2671,37,18,35,049,001207,1,3352,21.897374701670643,84.81503579952268,79.68377088305489,1.6408114558472555,350490012071
Block Group 1; Census Tract 13.01; Santa Fe County; New Mexico,1387,77,12,613,626,0,27,35,049,001301,1,1387,6.416726748377793,55.80389329488105,45.133381398702234,1.9466474405191059,350490013011
Block Group 1; Census Tract 13.02; Santa Fe County; New Mexico,1180,176,160,81,1065,0,0,35,049,001302,1,1180,28.474576271186443,93.13559322033899,90.2542372881356,0.0,350490013021
Block Group 2; Census Tract 13.02; Santa Fe County; New Mexico,1643,199,41,358,1214,15,0,35,049,001302,2,1643,14.607425441265978,78.21059038344491,73.88922702373706,0.9129640900791236,350490013022
Block Group 1; Census Tract 13.04; Santa Fe County; New Mexico,1089,166,46,196,843,5,0,35,049,001304,1,1089,19.4674012855831,82.00183654729109,77.41046831955923,0.4591368227731864,350490013041
Block Group 1; Census Tract 13.05; Santa Fe County; New Mexico,1224,40,85,492,526,0,0,35,049,001305,1,1224,10.212418300653594,59.80392156862745,42.97385620915033,0.0,350490013051
Block Group 2; Census Tract 13.05; Santa Fe County; New Mexico,1148,59,0,478,481,0,0,35,049,001305,2,1148,5.139372822299651,58.36236933797909,41.89895470383275,0.0,350490013052
Block Group 3; Census Tract 13.05; Santa Fe County; New Mexico,2247,107,139,545,1461,0,38,35,049,001305,3,2247,10.947930574098798,75.7454383622608,65.02002670226969,1.6911437472185136,350490013053
Block Group 1; Census Tract 13.06; Santa Fe County; New Mexico,2592,68,514,487,1944,0,5,35,049,001306,1,2592,22.453703703703702,81.21141975308642,75.0,0.19290123456790123,350490013061
Block Group 1; Census Tract 101.02; Santa Fe County; New Mexico,1732,150,77,337,1395,0,22,35,049,010102,1,1732,13.106235565819862,80.54272517321016,80.54272517321016,1.2702078521939952,350490101021
Block Group 2; Census Tract 101.02; Santa Fe County; New Mexico,1122,0,0,338,784,0,0,35,049,010102,2,1122,0.0,69.87522281639929,69.87522281639929,0.0,350490101022
Block Group 3; Census Tract 101.02; Santa Fe County; New Mexico,1133,3,89,85,1048,0,0,35,049,010102,3,1133,8.120035304501325,92.49779346866725,92.49779346866725,0.0,350490101023
Block Group 1; Census Tract 102.04; Santa Fe County; New Mexico,1177,44,56,990,116,42,8,35,049,010204,1,1177,8.496176720475786,15.887850467289722,9.855564995751912,4.248088360237893,350490102041
Block Group 2; Census Tract 102.04; Santa Fe County; New Mexico,989,102,0,759,199,5,0,35,049,010204,2,989,10.313447927199192,23.25581395348837,20.12133468149646,0.5055611729019212,350490102042
Block Group 1; Census Tract 102.05; Santa Fe County; New Mexico,1030,132,63,708,282,0,0,35,049,010205,1,1030,18.932038834951456,31.262135922330092,27.378640776699033,0.0,350490102051
Block Group 1; Census Tract 103.04; Santa Fe County; New Mexico,2326,43,0,1548,548,7,89,35,049,010304,1,2326,1.8486672398968185,33.44797936371453,23.559759243336202,4.12725709372313,350490103041
Block Group 2; Census Tract 103.04; Santa Fe County; New Mexico,1750,66,46,213,1405,0,35,35,049,010304,2,1750,6.4,87.82857142857144,80.28571428571428,2.0,350490103042
Block Group 1; Census Tract 103.08; Santa Fe County; New Mexico,1295,227,174,74,1167,15,6,35,049,010308,1,1295,30.965250965250966,94.28571428571428,90.11583011583012,1.6216216216216217,350490103081
Block Group 2; Census Tract 103.08; Santa Fe County; New Mexico,1157,54,97,564,507,8,0,35,049,010308,2,1157,13.050993949870355,51.25324114088159,43.82022471910113,0.6914433880726015,350490103082
Block Group 1; Census Tract 103.09; Santa Fe County; New Mexico,658,0,30,520,88,0,0,35,049,010309,1,658,4.5592705167173255,20.972644376899694,13.37386018237082,0.0,350490103091
Block Group 2; Census Tract 103.09; Santa Fe County; New Mexico,975,180,27,841,9,9,0,35,049,010309,2,975,21.23076923076923,13.743589743589746,0.9230769230769231,0.9230769230769231,350490103092
Block Group 1; Census Tract 103.10; Santa Fe County; New Mexico,1213,32,0,907,203,22,0,35,049,010310,1,1213,2.6380873866446826,25.22671063478977,16.735366859027206,1.8136850783182192,350490103101
Block Group 1; Census Tract 103.11; Santa Fe County; New Mexico,1485,56,130,1161,315,144,13,35,049,010311,1,1485,12.525252525252526,21.818181818181813,21.21212121212121,10.572390572390573,350490103111
Block Group 2; Census Tract 103.11; Santa Fe County; New Mexico,2611,64,85,1655,550,62,0,35,049,010311,2,2611,5.706625813864419,36.61432401378782,21.06472615855994,2.3745691306013024,350490103112
Block Group 3; Census Tract 103.11; Santa Fe County; New Mexico,963,0,11,667,246,0,0,35,049,010311,3,963,1.142263759086189,30.73727933541017,25.54517133956386,0.0,350490103113
Block Group 1; Census Tract 103.12; Santa Fe County; New Mexico,2303,69,203,1226,992,0,0,35,049,010312,1,2303,11.810681719496309,46.76508901432913,43.07425097698654,0.0,350490103121
Block Group 2; Census Tract 103.12; Santa Fe County; New Mexico,2458,106,108,1383,943,8,0,35,049,010312,2,2458,8.70626525630594,43.73474369406021,38.36452400325468,0.32546786004882017,350490103122
Block Group 1; Census Tract 103.15; Santa Fe County; New Mexico,2094,110,65,1290,542,42,0,35,049,010315,1,2094,8.357211079274117,38.39541547277937,25.88347659980898,2.005730659025788,350490103151
Block Group 2; Census Tract 103.15; Santa Fe County; New Mexico,488,9,8,230,224,0,0,35,049,010315,2,488,3.483606557377049,52.86885245901639,45.90163934426229,0.0,350490103152
Block Group 1; Census Tract 103.16; Santa Fe County; New Mexico,825,7,0,574,175,8,0,35,049,010316,1,825,0.8484848484848486,30.424242424242422,21.21212121212121,0.9696969696969697,350490103161
Block Group 2; Census Tract 103.16; Santa Fe County; New Mexico,981,53,18,591,356,6,2,35,049,010316,2,981,7.237512742099899,39.75535168195719,36.289500509684,0.8154943934760449,350490103162
